word,n_morphemes,note,ratingcmp,zipf_freq,c1,c2
bootlaces,2,boot+laces ratingcmp=83.6,83.625,1.592864137808441,boot,laces
shoelaces,2,shoe+laces ratingcmp=89.1,89.064514,3.032196831638704,shoe,laces
necklaces,2,neck+laces ratingcmp=75.4,75.413795,2.904617998864195,neck,laces
stepladder,2,step+ladder ratingcmp=82.4,82.400002,2.570587743097289,step,ladder
stepladders,2,step+ladders ratingcmp=82.2,82.25,1.990804146480479,step,ladders
landladies,2,land+ladies ratingcmp=43.2,43.153847,1.893894133472422,land,ladies
salesladies,2,sales+ladies ratingcmp=86.8,86.75,0.0,sales,ladies
landlady,2,land+lady ratingcmp=55.2,55.179485,3.32121791982967,land,lady
saleslady,2,sales+lady ratingcmp=77.1,77.051285,2.246076651583785,sales,lady
graylag,2,gray+lag ratingcmp=24.8,24.799999,0.0,gray,lag
greylag,2,grey+lag ratingcmp=34.4,34.409092,1.37,grey,lag
foglamp,2,fog+lamp ratingcmp=82.8,82.793106,0.0,fog,lamp
headlamp,2,head+lamp ratingcmp=75.0,74.967743,2.53,head,lamp
sunlamp,2,sun+lamp ratingcmp=65.1,65.057144,2.136932182158717,sun,lamp
blowlamp,2,blow+lamp ratingcmp=43.0,43.0,0.0,blow,lamp
headlamps,2,head+lamps ratingcmp=78.1,78.080002,1.893894133472422,head,lamps
blowlamps,2,blow+lamps ratingcmp=54.5,54.48,0.0,blow,lamps
sunlamps,2,sun+lamps ratingcmp=76.9,76.869568,1.592864137808441,sun,lamps
freelance,2,free+lance ratingcmp=44.6,44.578949,3.329260640085084,free,lance
freelancer,2,free+lancer ratingcmp=38.7,38.68,2.893894133472422,free,lancer
freelancers,2,free+lancers ratingcmp=49.1,49.130436,2.246076651583785,free,lancers
freelances,2,free+lances ratingcmp=41.4,41.439999,1.768955396864122,free,lances
midland,2,mid+land ratingcmp=76.4,76.39286,2.823313059186715,mid,land
screenland,2,screen+land ratingcmp=38.0,38.035713,1.592864137808441,screen,land
bottomland,2,bottom+land ratingcmp=60.2,60.1875,2.136932182158717,bottom,land
hinterland,2,hinter+land ratingcmp=36.4,36.375,1.768955396864122,hinter,land
wasteland,2,waste+land ratingcmp=84.7,84.689651,2.999404318242396,waste,land
swampland,2,swamp+land ratingcmp=79.9,79.928574,1.592864137808441,swamp,land
heartland,2,heart+land ratingcmp=51.8,51.75,2.754232140043416,heart,land
marchland,2,march+land ratingcmp=44.5,44.53846,0.0,march,land
parkland,2,park+land ratingcmp=71.5,71.540543,2.069985392528103,park,land
pastureland,2,pasture+land ratingcmp=77.5,77.535713,1.592864137808441,pasture,land
moorland,2,moor+land ratingcmp=46.3,46.342857,1.893894133472422,moor,land
heathland,2,heath+land ratingcmp=54.4,54.448277,2.0,heath,land
dreamland,2,dream+land ratingcmp=70.8,70.794868,2.672045383856066,dream,land
highland,2,high+land ratingcmp=70.1,70.14286,3.205647994528177,high,land
fairyland,2,fairy+land ratingcmp=75.2,75.205132,2.405777494451296,fairy,land
marshland,2,marsh+land ratingcmp=83.0,82.958336,2.069985392528103,marsh,land
plowland,2,plow+land ratingcmp=51.9,51.875,0.0,plow,land
timberland,2,timber+land ratingcmp=60.7,60.708332,2.136932182158717,timber,land
woodland,2,wood+land ratingcmp=76.3,76.297295,3.055262135707397,wood,land
tableland,2,table+land ratingcmp=45.8,45.833332,1.99,table,land
wetland,2,wet+land ratingcmp=92.2,92.190475,2.069985392528103,wet,land
rangeland,2,range+land ratingcmp=52.0,52.0,1.768955396864122,range,land
wonderland,2,wonder+land ratingcmp=71.6,71.61364,3.264961995744159,wonder,land
fenland,2,fen+land ratingcmp=41.6,41.633335,1.9,fen,land
headland,2,head+land ratingcmp=40.1,40.105263,2.136932182158717,head,land
homeland,2,home+land ratingcmp=86.4,86.394737,3.681000226508993,home,land
grassland,2,grass+land ratingcmp=86.5,86.545456,2.069985392528103,grass,land
mainland,2,main+land ratingcmp=70.2,70.230766,3.482165840314751,main,land
motherland,2,mother+land ratingcmp=75.0,74.966667,2.689774150816497,mother,land
farmland,2,farm+land ratingcmp=86.2,86.199997,2.614053436878379,farm,land
scrubland,2,scrub+land ratingcmp=46.5,46.466667,2.09,scrub,land
lotusland,2,lotus+land ratingcmp=51.4,51.416668,0.0,lotus,land
tideland,2,tide+land ratingcmp=59.7,59.666668,1.36,tide,land
fatherland,2,father+land ratingcmp=51.8,51.846153,2.893894133472422,father,land
lowland,2,low+land ratingcmp=74.2,74.204544,2.136932182158717,low,land
ploughland,2,plough+land ratingcmp=58.5,58.535713,0.0,plough,land
coastland,2,coast+land ratingcmp=80.2,80.214287,1.31,coast,land
southland,2,south+land ratingcmp=82.1,82.115387,2.653561978162053,south,land
borderland,2,border+land ratingcmp=62.0,62.049999,1.592864137808441,border,land
gangland,2,gang+land ratingcmp=46.4,46.413792,2.738992173486679,gang,land
northland,2,north+land ratingcmp=80.3,80.279999,2.57,north,land
woodlands,2,wood+lands ratingcmp=82.3,82.285713,2.069985392528103,wood,lands
borderlands,2,border+lands ratingcmp=77.0,77.03125,1.592864137808441,border,lands
headlands,2,head+lands ratingcmp=39.8,39.774193,1.768955396864122,head,lands
lowlands,2,low+lands ratingcmp=83.4,83.400002,1.990804146480479,low,lands
badlands,2,bad+lands ratingcmp=59.5,59.533333,2.405777494451296,bad,lands
timberlands,2,timber+lands ratingcmp=72.0,71.965515,2.136932182158717,timber,lands
farmlands,2,farm+lands ratingcmp=88.9,88.900002,1.893894133472422,farm,lands
grasslands,2,grass+lands ratingcmp=92.3,92.344826,2.069985392528103,grass,lands
swamplands,2,swamp+lands ratingcmp=85.7,85.666664,1.55,swamp,lands
highlands,2,high+lands ratingcmp=79.9,79.933334,2.973075379520047,high,lands
moorlands,2,moor+lands ratingcmp=41.6,41.555557,1.97,moor,lands
heartlands,2,heart+lands ratingcmp=42.6,42.576923,1.592864137808441,heart,lands
midlands,2,mid+lands ratingcmp=77.8,77.75,2.371015388192085,mid,lands
marshlands,2,marsh+lands ratingcmp=77.9,77.89286,1.893894133472422,marsh,lands
fairylands,2,fairy+lands ratingcmp=82.0,82.034485,0.0,fairy,lands
scablands,2,scab+lands ratingcmp=41.2,41.206898,1.1,scab,lands
tablelands,2,table+lands ratingcmp=34.7,34.666668,2.23,table,lands
motherlands,2,mother+lands ratingcmp=68.5,68.480003,1.04,mother,lands
hinterlands,2,hinter+lands ratingcmp=44.8,44.75,1.768955396864122,hinter,lands
fatherlands,2,father+lands ratingcmp=54.7,54.666668,0.0,father,lands
wetlands,2,wet+lands ratingcmp=93.0,92.965515,2.925302597724047,wet,lands
wonderlands,2,wonder+lands ratingcmp=69.3,69.272728,1.5,wonder,lands
homelands,2,home+lands ratingcmp=81.7,81.6875,1.893894133472422,home,lands
mainlands,2,main+lands ratingcmp=85.7,85.724136,1.15,main,lands
earlap,2,ear+lap ratingcmp=41.6,41.629631,0.0,ear,lap
titlark,2,tit+lark ratingcmp=23.7,23.733334,0.0,tit,lark
skylark,2,sky+lark ratingcmp=33.1,33.128204,2.467925401200141,sky,lark
meadowlark,2,meadow+lark ratingcmp=62.9,62.857143,2.437962177822698,meadow,lark
meadowlarks,2,meadow+larks ratingcmp=57.0,57.0,1.31,meadow,larks
skylarks,2,sky+larks ratingcmp=49.2,49.240002,1.768955396864122,sky,larks
whiplash,2,whip+lash ratingcmp=49.9,49.875,3.250875534465553,whip,lash
backlash,2,back+lash ratingcmp=63.3,63.266666,2.194924129136403,back,lash
eyelash,2,eye+lash ratingcmp=54.1,54.142857,2.945046655919803,eye,lash
whiplashes,2,whip+lashes ratingcmp=60.0,60.0,0.0,whip,lashes
backlashes,2,back+lashes ratingcmp=60.8,60.80645,1.51,back,lashes
eyelashes,2,eye+lashes ratingcmp=66.8,66.800003,3.091174691598042,eye,lashes
windlasses,2,wind+lasses ratingcmp=34.8,34.833332,1.18,wind,lasses
everlasting,2,ever+lasting ratingcmp=82.7,82.699997,3.409105437800224,ever,lasting
potlatch,2,pot+latch ratingcmp=42.9,42.92857,1.592864137808441,pot,latch
horselaugh,2,horse+laugh ratingcmp=35.2,35.214287,1.990804146480479,horse,laugh
horselaughs,2,horse+laughs ratingcmp=41.4,41.433334,0.0,horse,laughs
scofflaw,2,scoff+law ratingcmp=30.5,30.481482,1.51,scoff,law
scofflaws,2,scoff+laws ratingcmp=33.1,33.074074,1.768955396864122,scoff,laws
bricklayer,2,brick+layer ratingcmp=78.6,78.620689,2.333226827302685,brick,layer
platelayer,2,plate+layer ratingcmp=52.1,52.133335,0.0,plate,layer
tracklayer,2,track+layer ratingcmp=65.6,65.59259,0.0,track,layer
minelayer,2,mine+layer ratingcmp=46.8,46.78125,1.26,mine,layer
bricklayers,2,brick+layers ratingcmp=81.8,81.76667,1.768955396864122,brick,layers
bricklaying,2,brick+laying ratingcmp=88.5,88.483871,1.592864137808441,brick,laying
minelaying,2,mine+laying ratingcmp=45.0,44.966667,1.2,mine,laying
fairlead,2,fair+lead ratingcmp=51.1,51.083332,1.592864137808441,fair,lead
ringleader,2,ring+leader ratingcmp=60.3,60.315788,2.738992173486679,ring,leader
bandleader,2,band+leader ratingcmp=80.2,80.25,2.547106647247766,band,leader
cheerleader,2,cheer+leader ratingcmp=84.7,84.709679,3.810348082022347,cheer,leader
cheerleaders,2,cheer+leaders ratingcmp=83.2,83.172417,3.459151476892636,cheer,leaders
ringleaders,2,ring+leaders ratingcmp=66.2,66.25,1.893894133472422,ring,leaders
bandleaders,2,band+leaders ratingcmp=81.3,81.279999,1.592864137808441,band,leaders
liverleaf,2,liver+leaf ratingcmp=39.1,39.07143,0.0,liver,leaf
flyleaf,2,fly+leaf ratingcmp=40.9,40.916668,1.893894133472422,fly,leaf
cloverleaf,2,clover+leaf ratingcmp=74.8,74.763161,2.333226827302685,clover,leaf
jellyleaf,2,jelly+leaf ratingcmp=41.6,41.599998,0.0,jelly,leaf
waterleaf,2,water+leaf ratingcmp=66.3,66.300003,0.0,water,leaf
heartleaf,2,heart+leaf ratingcmp=43.7,43.739132,0.0,heart,leaf
bloodleaf,2,blood+leaf ratingcmp=54.3,54.296295,0.0,blood,leaf
leatherleaf,2,leather+leaf ratingcmp=49.5,49.5,0.0,leather,leaf
velvetleaf,2,velvet+leaf ratingcmp=47.8,47.81818,0.0,velvet,leaf
sweetleaf,2,sweet+leaf ratingcmp=65.8,65.785713,1.14,sweet,leaf
shinleaf,2,shin+leaf ratingcmp=25.7,25.678572,0.0,shin,leaf
satinleaf,2,satin+leaf ratingcmp=43.6,43.604168,0.0,satin,leaf
cloverleafs,2,clover+leafs ratingcmp=81.1,81.0625,0.0,clover,leafs
flyleaves,2,fly+leaves ratingcmp=43.0,43.04348,1.592864137808441,fly,leaves
horseleech,2,horse+leech ratingcmp=46.2,46.17857,0.0,horse,leech
blackleg,2,black+leg ratingcmp=51.5,51.545456,1.69,black,leg
dogleg,2,dog+leg ratingcmp=47.4,47.405407,2.136932182158717,dog,leg
pegleg,2,peg+leg ratingcmp=69.1,69.120003,1.26,peg,leg
roughleg,2,rough+leg ratingcmp=44.2,44.233334,0.0,rough,leg
bootleg,2,boot+leg ratingcmp=30.3,30.257143,2.925302597724047,boot,leg
bandyleg,2,bandy+leg ratingcmp=33.0,33.035713,0.0,bandy,leg
bowleg,2,bow+leg ratingcmp=56.2,56.166668,0.0,bow,leg
bootlegging,2,boot+legging ratingcmp=36.1,36.133335,2.522283063522734,boot,legging
longlegs,2,long+legs ratingcmp=83.8,83.785713,2.136932182158717,long,legs
doglegs,2,dog+legs ratingcmp=56.9,56.880001,1.04,dog,legs
bowlegs,2,bow+legs ratingcmp=55.2,55.200001,1.768955396864122,bow,legs
bootlegs,2,boot+legs ratingcmp=52.2,52.166668,2.069985392528103,boot,legs
spindlelegs,2,spindle+legs ratingcmp=47.4,47.439999,0.0,spindle,legs
yellowlegs,2,yellow+legs ratingcmp=51.3,51.260868,1.38,yellow,legs
blacklegs,2,black+legs ratingcmp=55.9,55.880001,1.14,black,legs
moneylender,2,money+lender ratingcmp=73.8,73.824997,1.990804146480479,money,lender
moneylenders,2,money+lenders ratingcmp=81.7,81.666664,2.069985392528103,money,lenders
wavelength,2,wave+length ratingcmp=80.6,80.599998,2.810348082022347,wave,length
wavelengths,2,wave+lengths ratingcmp=90.7,90.689651,2.547106647247766,wave,lengths
newsletter,2,news+letter ratingcmp=81.2,81.230766,2.935286818630647,news,letter
newsletters,2,news+letters ratingcmp=83.1,83.133331,2.069985392528103,news,letters
bloodletting,2,blood+letting ratingcmp=60.5,60.46154,2.136932182158717,blood,letting
cowlick,2,cow+lick ratingcmp=22.2,22.18919,1.990804146480479,cow,lick
bootlicker,2,boot+licker ratingcmp=34.1,34.083332,1.893894133472422,boot,licker
cowlicks,2,cow+licks ratingcmp=38.9,38.866665,1.12,cow,licks
eyelid,2,eye+lid ratingcmp=81.5,81.477272,2.547106647247766,eye,lid
eyelids,2,eye+lids ratingcmp=83.0,83.0,3.210912234520534,eye,lids
highlife,2,high+life ratingcmp=72.3,72.259262,1.768955396864122,high,life
nightlife,2,night+life ratingcmp=78.6,78.641029,2.754232140043416,night,life
wildlife,2,wild+life ratingcmp=85.5,85.542854,3.28746933674201,wild,life
afterlife,2,after+life ratingcmp=85.6,85.648651,3.205647994528177,after,life
lowlife,2,low+life ratingcmp=74.5,74.478264,3.31714000740923,low,life
chairlift,2,chair+lift ratingcmp=79.5,79.5,1.893894133472422,chair,lift
facelift,2,face+lift ratingcmp=79.2,79.25,2.194924129136403,face,lift
forklift,2,fork+lift ratingcmp=52.2,52.216217,2.990804146480479,fork,lift
airlift,2,air+lift ratingcmp=64.1,64.074997,2.467925401200141,air,lift
weightlift,2,weight+lift ratingcmp=90.1,90.13636,0.0,weight,lift
shirtlifter,2,shirt+lifter ratingcmp=61.8,61.833332,0.0,shirt,lifter
shoplifter,2,shop+lifter ratingcmp=60.1,60.099998,2.706807490115278,shop,lifter
weightlifter,2,weight+lifter ratingcmp=96.8,96.760002,1.592864137808441,weight,lifter
shoplifters,2,shop+lifters ratingcmp=61.9,61.884617,2.29183414214446,shop,lifters
weightlifters,2,weight+lifters ratingcmp=89.1,89.120003,1.592864137808441,weight,lifters
shoplifting,2,shop+lifting ratingcmp=58.8,58.782608,3.189461233434901,shop,lifting
weightlifting,2,weight+lifting ratingcmp=94.2,94.239998,2.194924129136403,weight,lifting
airlifts,2,air+lifts ratingcmp=71.6,71.625,1.592864137808441,air,lifts
chairlifts,2,chair+lifts ratingcmp=81.9,81.909088,1.78,chair,lifts
forklifts,2,fork+lifts ratingcmp=52.3,52.333332,1.592864137808441,fork,lifts
torchlight,2,torch+light ratingcmp=82.3,82.333336,1.990804146480479,torch,light
highlight,2,high+light ratingcmp=39.3,39.349998,3.194924129136404,high,light
deadlight,2,dead+light ratingcmp=62.7,62.714287,1.07,dead,light
candlelight,2,candle+light ratingcmp=88.5,88.5,3.226332593388028,candle,light
starlight,2,star+light ratingcmp=79.5,79.53846,3.205647994528177,star,light
gaslight,2,gas+light ratingcmp=70.7,70.657898,2.547106647247766,gas,light
flashlight,2,flash+light ratingcmp=64.7,64.659088,3.773276770646765,flash,light
stoplight,2,stop+light ratingcmp=92.8,92.760002,2.522283063522734,stop,light
headlight,2,head+light ratingcmp=67.1,67.135132,2.87161773876127,head,light
limelight,2,lime+light ratingcmp=29.5,29.513514,2.882898749170959,lime,light
daylight,2,day+light ratingcmp=90.2,90.159088,3.98114300126808,day,light
skylight,2,sky+light ratingcmp=72.3,72.324997,2.935286818630647,sky,light
sunlight,2,sun+light ratingcmp=94.2,94.199997,3.666582488154564,sun,light
lamplight,2,lamp+light ratingcmp=86.0,86.035713,2.136932182158717,lamp,light
fanlight,2,fan+light ratingcmp=60.0,59.965519,1.57,fan,light
firelight,2,fire+light ratingcmp=65.9,65.875,2.706807490115278,fire,light
streetlight,2,street+light ratingcmp=93.8,93.800003,2.706807490115278,street,light
jacklight,2,jack+light ratingcmp=39.5,39.5,0.0,jack,light
taillight,2,tail+light ratingcmp=72.8,72.763161,2.925302597724047,tail,light
moonlight,2,moon+light ratingcmp=89.6,89.641029,3.842062495199554,moon,light
searchlight,2,search+light ratingcmp=82.6,82.6129,2.653561978162053,search,light
spotlight,2,spot+light ratingcmp=80.3,80.275002,3.465020410556734,spot,light
sidelight,2,side+light ratingcmp=78.6,78.566666,1.92,side,light
quarterlight,2,quarter+light ratingcmp=50.0,50.0,0.0,quarter,light
rushlight,2,rush+light ratingcmp=40.7,40.666668,1.11,rush,light
floodlight,2,flood+light ratingcmp=46.9,46.93182,2.069985392528103,flood,light
penlight,2,pen+light ratingcmp=61.5,61.535713,2.136932182158717,pen,light
lamplighter,2,lamp+lighter ratingcmp=77.5,77.517242,1.893894133472422,lamp,lighter
firelighter,2,fire+lighter ratingcmp=79.7,79.666664,0.0,fire,lighter
moonlighter,2,moon+lighter ratingcmp=40.5,40.5,1.893894133472422,moon,lighter
highlighter,2,high+lighter ratingcmp=35.0,35.03846,2.136932182158717,high,lighter
highlighters,2,high+lighters ratingcmp=43.4,43.42857,1.990804146480479,high,lighters
lamplighters,2,lamp+lighters ratingcmp=74.6,74.583336,1.768955396864122,lamp,lighters
moonlighters,2,moon+lighters ratingcmp=43.9,43.880001,1.592864137808441,moon,lighters
firelighters,2,fire+lighters ratingcmp=70.9,70.86364,1.592864137808441,fire,lighters
backlighting,2,back+lighting ratingcmp=72.5,72.5,1.768955396864122,back,lighting
highlighting,2,high+lighting ratingcmp=62.0,62.0,2.405777494451296,high,lighting
stoplights,2,stop+lights ratingcmp=92.1,92.080002,1.893894133472422,stop,lights
daylights,2,day+lights ratingcmp=84.2,84.239998,2.882898749170959,day,lights
highlights,2,high+lights ratingcmp=62.0,61.964287,3.241224148789373,high,lights
gaslights,2,gas+lights ratingcmp=66.9,66.931038,1.592864137808441,gas,lights
fanlights,2,fan+lights ratingcmp=61.7,61.714287,1.1,fan,lights
flashlights,2,flash+lights ratingcmp=80.4,80.400002,3.047708997816951,flash,lights
footlights,2,foot+lights ratingcmp=54.5,54.5,2.371015388192085,foot,lights
penlights,2,pen+lights ratingcmp=60.8,60.785713,1.592864137808441,pen,lights
spotlights,2,spot+lights ratingcmp=87.0,87.033333,2.29183414214446,spot,lights
sidelights,2,side+lights ratingcmp=74.9,74.909088,1.592864137808441,side,lights
floodlights,2,flood+lights ratingcmp=64.3,64.333336,2.194924129136403,flood,lights
streetlights,2,street+lights ratingcmp=93.4,93.360001,2.29183414214446,street,lights
taillights,2,tail+lights ratingcmp=79.8,79.75,2.405777494451296,tail,lights
searchlights,2,search+lights ratingcmp=83.4,83.35714,2.653561978162053,search,lights
moonlights,2,moon+lights ratingcmp=84.7,84.653847,1.990804146480479,moon,lights
houselights,2,house+lights ratingcmp=82.9,82.891891,2.194924129136403,house,lights
headlights,2,head+lights ratingcmp=71.4,71.39286,3.278605876410705,head,lights
limelights,2,lime+lights ratingcmp=58.9,58.900002,0.0,lime,lights
skylights,2,sky+lights ratingcmp=84.9,84.935486,2.371015388192085,sky,lights
daylily,2,day+lily ratingcmp=56.2,56.206898,1.59,day,lily
hindlimb,2,hind+limb ratingcmp=82.4,82.413795,1.69,hind,limb
quicklime,2,quick+lime ratingcmp=33.8,33.809525,2.069985392528103,quick,lime
brooklime,2,brook+lime ratingcmp=29.6,29.566668,0.0,brook,lime
birdlime,2,bird+lime ratingcmp=33.0,33.0,0.0,bird,lime
hemline,2,hem+line ratingcmp=58.6,58.625,2.333226827302685,hem,line
landline,2,land+line ratingcmp=54.4,54.416668,2.333226827302685,land,line
airline,2,air+line ratingcmp=43.5,43.5,3.812972225848496,air,line
clothesline,2,clothes+line ratingcmp=76.9,76.871796,2.634256822966666,clothes,line
snapline,2,snap+line ratingcmp=39.9,39.913044,0.0,snap,line
deadline,2,dead+line ratingcmp=38.7,38.742859,3.768955396864123,dead,line
sideline,2,side+line ratingcmp=70.9,70.864868,2.796984120464366,side,line
breadline,2,bread+line ratingcmp=42.7,42.657143,1.990804146480479,bread,line
shoreline,2,shore+line ratingcmp=78.3,78.310349,2.754232140043416,shore,line
centerline,2,center+line ratingcmp=88.5,88.451614,1.768955396864122,center,line
baseline,2,base+line ratingcmp=66.2,66.224998,2.882898749170959,base,line
guideline,2,guide+line ratingcmp=72.3,72.291664,2.467925401200141,guide,line
pipeline,2,pipe+line ratingcmp=77.6,77.641029,3.352531982498072,pipe,line
neckline,2,neck+line ratingcmp=64.1,64.051285,2.495954124800384,neck,line
handline,2,hand+line ratingcmp=55.7,55.653847,1.07,hand,line
midline,2,mid+line ratingcmp=80.8,80.821426,2.768955396864123,mid,line
bowline,2,bow+line ratingcmp=39.4,39.360001,2.495954124800384,bow,line
dateline,2,date+line ratingcmp=45.7,45.704544,2.547106647247766,date,line
borderline,2,border+line ratingcmp=75.1,75.099998,3.205647994528177,border,line
hipline,2,hip+line ratingcmp=62.6,62.566666,0.0,hip,line
waistline,2,waist+line ratingcmp=71.4,71.432434,2.672045383856066,waist,line
tapeline,2,tape+line ratingcmp=57.6,57.555557,1.592864137808441,tape,line
setline,2,set+line ratingcmp=60.7,60.727272,0.0,set,line
headline,2,head+line ratingcmp=49.9,49.897434,3.415685783111546,head,line
coastline,2,coast+line ratingcmp=75.4,75.425003,2.860035866211455,coast,line
balkline,2,balk+line ratingcmp=36.9,36.857143,0.0,balk,line
ridgeline,2,ridge+line ratingcmp=73.6,73.60714,2.33,ridge,line
lifeline,2,life+line ratingcmp=49.3,49.282051,2.945046655919803,life,line
dropline,2,drop+line ratingcmp=70.0,70.0,0.0,drop,line
timberline,2,timber+line ratingcmp=51.4,51.432434,2.547106647247766,timber,line
trotline,2,trot+line ratingcmp=56.6,56.586208,0.0,trot,line
timeline,2,time+line ratingcmp=85.2,85.172417,4.15,time,line
